Date,Time,Biomass,Dissolved_oxygen,pH,T_reactor,T_cooling_liquid,T_peltier,T_mosfet,Power,PWM_feed,PWM_heater
15-11-2023_20-05-11,6373,0.099,3.179,2.974,49.635,28.696,27.994,72.041,90.807,0.0,255.0
15-11-2023_20-05-16,6378,0.099,3.179,2.975,49.622,28.719,28.028,72.502,90.789,0.0,255.0
15-11-2023_20-05-21,6383,0.099,3.182,2.975,49.622,28.736,28.06,73.043,90.708,0.0,255.0
15-11-2023_20-05-26,6388,0.099,3.182,2.974,49.605,28.731,28.085,73.317,90.701,0.0,255.0
15-11-2023_20-05-31,6393,0.099,3.18,2.975,49.673,28.753,28.125,73.717,90.697,0.0,255.0
15-11-2023_20-05-36,6398,0.099,3.174,2.974,49.645,28.763,28.151,73.676,90.671,0.0,255.0
15-11-2023_20-05-41,6403,0.099,3.176,2.975,49.687,28.778,28.161,74.017,90.653,0.0,255.0
15-11-2023_20-05-46,6408,0.099,3.179,2.975,49.699,28.779,28.17,74.259,90.615,0.0,255.0
15-11-2023_20-05-51,6413,0.099,3.175,2.974,49.722,28.793,28.179,74.629,90.53,0.0,255.0
15-11-2023_20-05-56,6418,0.099,3.177,2.975,49.697,28.805,28.2,75.037,90.534,0.0,255.0
15-11-2023_20-06-01,6423,0.099,3.179,2.977,49.748,28.813,28.199,75.56,90.518,0.0,255.0
15-11-2023_20-06-06,6428,0.099,3.177,2.976,49.707,28.828,28.238,75.948,90.503,0.0,255.0
15-11-2023_20-06-11,6433,0.099,3.179,2.975,49.753,28.832,28.272,76.374,90.468,0.0,255.0
15-11-2023_20-06-16,6438,0.099,3.188,2.974,49.686,28.819,28.291,76.641,90.4,0.0,255.0
15-11-2023_20-06-21,6443,0.099,3.188,2.975,49.8,28.837,28.232,76.811,90.457,0.0,255.0
15-11-2023_20-06-26,6448,0.099,3.19,2.976,49.764,28.837,28.261,76.598,90.387,0.0,255.0
15-11-2023_20-06-31,6453,0.099,3.188,2.975,49.732,28.851,28.295,76.54,90.353,0.0,255.0
15-11-2023_20-06-36,6458,0.099,3.19,2.974,49.777,28.835,28.314,77.152,90.356,0.0,255.0
15-11-2023_20-06-41,6463,0.099,3.189,2.974,49.808,28.84,28.266,77.493,90.302,0.0,255.0
15-11-2023_20-06-46,6468,0.099,3.189,2.973,49.762,28.822,28.26,77.861,90.317,0.0,255.0
15-11-2023_20-06-51,6473,0.099,3.192,2.975,49.816,28.815,28.207,78.028,90.241,0.0,255.0
15-11-2023_20-06-56,6478,0.099,3.193,2.974,49.844,28.8,28.205,78.303,90.261,0.0,255.0
15-11-2023_20-07-01,6483,0.099,3.194,2.974,49.895,28.826,28.215,78.488,90.222,0.0,255.0
15-11-2023_20-07-06,6488,0.099,3.193,2.975,49.848,28.843,28.222,78.555,90.231,0.0,255.0
15-11-2023_20-07-11,6493,0.099,3.193,2.975,49.861,28.846,28.235,78.285,90.212,0.0,255.0
15-11-2023_20-07-16,6498,0.099,3.194,2.973,49.883,28.856,28.215,78.174,90.14,0.0,255.0
15-11-2023_20-07-21,6503,0.099,3.194,2.974,49.843,28.879,28.252,78.045,90.159,0.0,255.0
15-11-2023_20-07-26,6508,0.099,3.195,2.975,49.928,28.896,28.271,78.36,90.122,0.0,255.0
15-11-2023_20-07-31,6513,0.099,3.192,2.975,49.872,28.894,28.263,78.559,90.082,0.0,255.0
15-11-2023_20-07-36,6518,0.099,3.194,2.974,49.946,28.91,28.294,78.751,90.11,0.0,255.0
15-11-2023_20-07-42,6523,0.099,3.193,2.973,49.918,28.929,28.323,78.964,90.076,0.0,255.0
15-11-2023_20-07-47,6528,0.099,3.198,2.973,49.947,28.899,28.322,79.108,90.087,0.0,255.0
15-11-2023_20-07-52,6533,0.099,3.197,2.974,49.913,28.906,28.333,79.56,90.075,0.0,255.0
15-11-2023_20-07-57,6538,0.099,3.196,2.974,49.936,28.902,28.363,80.017,87.985,0.0,255.0
15-11-2023_20-08-02,6543,0.099,3.196,2.975,49.935,28.913,28.363,80.352,89.226,0.0,255.0
15-11-2023_20-08-07,6548,0.099,3.196,2.973,49.959,28.93,28.387,80.359,89.985,0.0,255.0
15-11-2023_20-08-12,6553,0.099,3.199,2.973,50.009,28.952,28.398,80.526,84.838,0.0,239.93
15-11-2023_20-08-17,6558,0.099,3.199,2.973,50.006,28.958,28.428,80.711,74.874,0.0,212.95
15-11-2023_20-08-22,6563,0.099,3.197,2.974,50.017,28.922,28.447,80.867,59.692,0.0,170.97
15-11-2023_20-08-27,6568,0.099,3.196,2.975,50.015,28.895,28.456,80.895,48.689,0.0,138.72
15-11-2023_20-08-32,6573,0.099,3.198,2.975,50.06,28.856,28.454,80.649,25.954,0.0,66.93
15-11-2023_20-08-37,6578,0.099,3.198,2.974,50.105,28.859,28.455,80.183,-0.517,0.0,0.0
15-11-2023_20-08-42,6583,0.099,3.201,2.973,50.09,28.843,28.449,79.124,-0.547,0.0,0.0
15-11-2023_20-08-47,6588,0.099,3.2,2.975,50.093,28.852,28.427,77.557,-0.492,0.0,0.0
15-11-2023_20-08-52,6593,0.099,3.199,2.975,50.066,28.874,28.424,76.558,-0.489,0.0,0.0
15-11-2023_20-08-57,6598,0.099,3.208,2.974,50.13,28.886,28.432,75.496,-0.517,0.0,0.0
15-11-2023_20-09-02,6603,0.099,3.202,2.973,50.091,28.892,28.423,74.301,-0.502,0.0,0.0
15-11-2023_20-09-07,6608,0.099,3.204,2.974,50.106,28.916,28.359,73.195,-0.494,0.0,0.0
15-11-2023_20-09-12,6613,0.099,3.205,2.974,50.148,28.919,28.346,71.96,-0.494,0.0,0.0
15-11-2023_20-09-17,6618,0.099,3.203,2.975,50.125,28.913,28.355,70.717,-0.503,0.0,0.0
15-11-2023_20-09-22,6623,0.099,3.201,2.975,50.226,28.905,28.347,69.338,-0.498,0.0,0.0
15-11-2023_20-09-27,6628,0.099,3.207,2.974,50.175,28.92,28.35,67.869,-0.494,0.0,0.0
15-11-2023_20-09-32,6633,0.099,3.204,2.973,50.125,28.948,28.259,66.181,-0.496,0.0,0.0
15-11-2023_20-09-37,6638,0.099,3.203,2.973,50.158,28.963,28.154,64.927,-0.499,0.0,0.0
15-11-2023_20-09-42,6643,0.099,3.205,2.973,50.183,28.969,28.176,63.458,-0.545,0.0,0.0
15-11-2023_20-09-47,6648,0.099,3.205,2.973,50.138,28.956,28.188,61.954,-0.524,0.0,0.0
15-11-2023_20-09-52,6653,0.099,3.206,2.973,50.158,28.954,28.147,60.329,-0.495,0.0,0.0
15-11-2023_20-09-57,6658,0.099,3.202,2.973,50.158,28.962,28.06,59.097,-0.541,0.0,0.0
15-11-2023_20-10-02,6663,0.099,3.202,2.973,50.183,28.97,28.004,58.349,-0.538,0.0,0.0
15-11-2023_20-10-07,6668,0.099,3.203,2.974,50.18,28.97,27.951,57.624,-0.517,0.0,0.0
15-11-2023_20-10-12,6673,0.099,3.201,2.974,50.1,28.967,27.93,56.674,-0.535,0.0,0.0
15-11-2023_20-10-17,6678,0.099,3.202,2.974,50.101,28.973,27.878,55.894,-0.549,0.0,0.0
15-11-2023_20-10-22,6683,0.099,3.201,2.973,50.199,28.963,27.931,55.425,-0.525,0.0,0.0
15-11-2023_20-10-27,6688,0.099,3.199,2.973,50.157,28.948,27.962,54.995,-0.525,0.0,0.0
15-11-2023_20-10-32,6693,0.099,3.199,2.974,50.138,28.938,27.961,54.49,-0.509,0.0,0.0
15-11-2023_20-10-37,6698,0.099,3.197,2.974,50.123,28.945,28.006,53.866,-0.535,0.0,0.0
15-11-2023_20-10-42,6703,0.099,3.198,2.974,50.119,28.93,28.023,53.242,-0.553,0.0,0.0
15-11-2023_20-10-47,6708,0.099,3.192,2.974,50.116,28.894,28.031,52.346,-0.523,0.0,0.0
15-11-2023_20-10-52,6714,0.099,3.191,2.973,50.126,28.889,27.991,51.592,-0.563,0.0,0.0
15-11-2023_20-10-57,6719,0.099,3.194,2.972,50.049,28.865,27.977,50.783,-0.548,0.0,0.0
15-11-2023_20-11-02,6724,0.099,3.194,2.973,50.039,28.865,27.991,50.036,-0.55,0.0,0.0
15-11-2023_20-11-07,6729,0.099,3.188,2.974,50.06,28.85,27.998,49.416,-0.531,0.0,0.0
15-11-2023_20-11-12,6734,0.099,3.19,2.973,50.028,28.854,28.002,48.778,-0.525,0.0,0.0
15-11-2023_20-11-17,6739,0.099,3.19,2.974,50.035,28.816,27.933,48.135,-0.55,0.0,0.0
15-11-2023_20-11-22,6744,0.099,3.186,2.973,50.039,28.787,27.889,47.494,-0.529,0.0,0.0
15-11-2023_20-11-27,6749,0.099,3.187,2.972,50.009,28.762,27.869,46.955,-0.552,0.0,0.0
15-11-2023_20-11-32,6754,0.099,3.191,2.973,50.021,28.754,27.833,46.415,0.19,0.0,0.0
15-11-2023_20-11-37,6759,0.099,3.189,2.974,49.952,28.721,27.762,45.794,-0.027,0.0,4.88
15-11-2023_20-11-42,6764,0.099,3.189,2.974,50.04,28.696,27.705,45.109,0.706,0.0,0.0
15-11-2023_20-11-47,6769,0.099,3.19,2.973,49.958,28.681,27.623,44.69,2.695,0.0,4.4
15-11-2023_20-11-52,6774,0.099,3.187,2.973,49.967,28.634,27.529,44.233,1.684,0.0,3.48
15-11-2023_20-11-57,6779,0.099,3.183,2.972,49.944,28.615,27.468,43.749,1.306,0.0,6.08
15-11-2023_20-12-02,6784,0.099,3.183,2.971,49.955,28.583,27.407,43.59,3.608,0.0,6.31
15-11-2023_20-12-07,6789,0.099,3.184,2.972,49.885,28.544,27.343,43.128,5.597,0.0,14.84
15-11-2023_20-12-12,6794,0.099,3.185,2.974,49.869,28.513,27.278,42.722,4.879,0.0,18.27
15-11-2023_20-12-17,6799,0.099,3.187,2.973,49.869,28.502,27.243,42.48,6.735,0.0,20.02
15-11-2023_20-12-22,6804,0.099,3.183,2.973,49.818,28.472,27.224,42.222,9.788,0.0,27.56
15-11-2023_20-12-27,6809,0.099,3.183,2.973,49.84,28.45,27.203,41.997,11.364,0.0,27.99
15-11-2023_20-12-32,6814,0.099,3.183,2.971,49.833,28.464,27.24,41.598,13.989,0.0,31.49
15-11-2023_20-12-37,6819,0.099,3.182,2.972,49.814,28.442,27.226,41.308,15.022,0.0,36.56
15-11-2023_20-12-42,6824,0.099,3.178,2.973,49.756,28.427,27.18,40.988,18.676,0.0,46.0
15-11-2023_20-12-47,6829,0.099,3.178,2.973,49.77,28.42,27.188,40.903,16.972,0.0,48.58
15-11-2023_20-12-52,6834,0.099,3.179,2.972,49.795,28.388,27.193,40.821,19.471,0.0,50.18
15-11-2023_20-12-57,6839,0.099,3.178,2.973,49.721,28.389,27.194,40.791,22.619,0.0,62.05
15-11-2023_20-13-02,6844,0.099,3.178,2.974,49.711,28.381,27.19,40.602,25.453,0.0,67.72
15-11-2023_20-13-07,6849,0.099,3.182,2.973,49.694,28.377,27.211,40.393,27.193,0.0,74.33
15-11-2023_20-13-12,6854,0.099,3.179,2.974,49.666,28.395,27.242,40.356,28.218,0.0,82.33
15-11-2023_20-13-17,6859,0.099,3.178,2.973,49.698,28.395,27.245,40.501,33.572,0.0,84.77
15-11-2023_20-13-22,6864,0.099,3.18,2.973,49.664,28.398,27.243,40.658,36.493,0.0,94.07
15-11-2023_20-13-27,6869,0.099,3.175,2.973,49.712,28.395,27.258,40.71,37.906,0.0,95.28
15-11-2023_20-13-32,6874,0.099,3.178,2.974,49.601,28.356,27.195,40.708,40.998,0.0,112.53
15-11-2023_20-13-38,6879,0.099,3.175,2.973,49.612,28.343,27.154,40.631,45.599,0.0,117.98
15-11-2023_20-13-43,6884,0.099,3.176,2.972,49.592,28.347,27.154,40.63,46.496,0.0,126.82
15-11-2023_20-13-48,6889,0.099,3.169,2.972,49.573,28.352,27.169,40.885,51.972,0.0,136.04
15-11-2023_20-13-53,6894,0.099,3.17,2.972,49.547,28.367,27.214,41.015,55.52,0.0,146.08
15-11-2023_20-13-58,6899,0.099,3.168,2.972,49.5,28.381,27.241,41.259,57.406,0.0,158.44
15-11-2023_20-14-03,6904,0.099,3.169,2.972,49.506,28.4,27.278,41.454,60.842,0.0,165.71
15-11-2023_20-14-08,6909,0.099,3.168,2.973,49.518,28.399,27.244,41.788,64.794,0.0,172.54
15-11-2023_20-14-13,6914,0.099,3.165,2.971,49.548,28.411,27.202,42.059,68.421,0.0,177.86
15-11-2023_20-14-18,6919,0.099,3.167,2.973,49.487,28.415,27.227,42.423,71.024,0.0,192.5
15-11-2023_20-14-23,6924,0.099,3.167,2.973,49.492,28.425,27.275,43.124,76.668,0.0,200.88
15-11-2023_20-14-28,6929,0.099,3.163,2.973,49.484,28.432,27.312,43.863,80.718,0.0,210.71
15-11-2023_20-14-33,6934,0.099,3.162,2.972,49.445,28.438,27.348,44.526,82.16,0.0,223.88
15-11-2023_20-14-38,6939,0.099,3.158,2.973,49.466,28.439,27.4,45.32,88.047,0.0,231.1
15-11-2023_20-14-43,6944,0.099,3.158,2.973,49.447,28.455,27.432,46.152,89.789,0.0,242.52
15-11-2023_20-14-48,6949,0.099,3.162,2.974,49.422,28.47,27.461,46.809,93.821,0.0,254.96
15-11-2023_20-14-53,6954,0.099,3.158,2.973,49.427,28.464,27.494,47.436,94.814,0.0,255.0
15-11-2023_20-14-58,6959,0.099,3.159,2.972,49.414,28.461,27.484,48.119,94.574,0.0,255.0
15-11-2023_20-15-03,6964,0.099,3.161,2.972,49.468,28.474,27.516,48.948,94.311,0.0,255.0
15-11-2023_20-15-08,6969,0.099,3.161,2.973,49.462,28.468,27.549,49.592,94.138,0.0,255.0
15-11-2023_20-15-13,6974,0.099,3.161,2.973,49.441,28.489,27.571,50.185,93.92,0.0,255.0
15-11-2023_20-15-18,6979,0.099,3.162,2.973,49.428,28.482,27.594,50.799,93.744,0.0,255.0
15-11-2023_20-15-23,6984,0.099,3.163,2.973,49.372,28.494,27.621,51.438,93.608,0.0,255.0
15-11-2023_20-15-28,6989,0.099,3.162,2.972,49.429,28.484,27.579,52.063,93.431,0.0,255.0
15-11-2023_20-15-33,6994,0.099,3.162,2.974,49.366,28.503,27.597,52.688,93.281,0.0,255.0
15-11-2023_20-15-38,6999,0.099,3.163,2.973,49.396,28.487,27.61,53.594,93.151,0.0,255.0
15-11-2023_20-15-43,7004,0.099,3.162,2.972,49.441,28.486,27.639,54.422,93.063,0.0,255.0
15-11-2023_20-15-48,7009,0.099,3.163,2.972,49.4,28.499,27.664,55.157,92.943,0.0,255.0
15-11-2023_20-15-53,7014,0.099,3.161,2.971,49.403,28.485,27.673,55.942,92.814,0.0,255.0
15-11-2023_20-15-58,7019,0.099,3.162,2.972,49.437,28.475,27.687,56.662,92.692,0.0,255.0
15-11-2023_20-16-03,7024,0.099,3.164,2.972,49.421,28.468,27.702,57.316,92.597,0.0,255.0
15-11-2023_20-16-08,7029,0.099,3.164,2.974,49.39,28.462,27.717,57.926,92.5,0.0,255.0
15-11-2023_20-16-13,7034,0.099,3.165,2.973,49.417,28.444,27.738,58.917,92.415,0.0,255.0
15-11-2023_20-16-18,7039,0.099,3.168,2.973,49.413,28.453,27.758,59.546,92.307,0.0,255.0
15-11-2023_20-16-23,7044,0.099,3.168,2.972,49.418,28.478,27.79,60.16,92.25,0.0,255.0
15-11-2023_20-16-28,7049,0.099,3.167,2.973,49.398,28.493,27.798,60.395,92.177,0.0,255.0
15-11-2023_20-16-33,7054,0.099,3.166,2.972,49.424,28.497,27.808,61.02,92.104,0.0,255.0
15-11-2023_20-16-38,7059,0.099,3.166,2.972,49.449,28.491,27.83,61.639,92.025,0.0,255.0
15-11-2023_20-16-43,7064,0.099,3.166,2.973,49.433,28.468,27.825,62.035,91.906,0.0,255.0
15-11-2023_20-16-48,7070,0.099,3.174,2.973,49.442,28.467,27.796,62.303,91.886,0.0,255.0
15-11-2023_20-16-53,7075,0.099,3.182,2.973,49.424,28.469,27.8,62.513,91.788,0.0,255.0
15-11-2023_20-16-58,7080,0.099,3.177,2.972,49.454,28.488,27.729,63.115,91.733,0.0,255.0
15-11-2023_20-17-03,7085,0.099,3.186,2.972,49.444,28.481,27.715,63.498,91.659,0.0,255.0
15-11-2023_20-17-08,7090,0.099,3.198,2.972,49.441,28.494,27.688,63.908,91.619,0.0,255.0
15-11-2023_20-17-13,7095,0.099,3.211,2.972,49.477,28.481,27.675,64.178,91.551,0.0,255.0
15-11-2023_20-17-18,7100,0.099,3.207,2.973,49.457,28.502,27.664,64.652,91.506,0.0,255.0
15-11-2023_20-17-23,7105,0.099,3.203,2.973,49.485,28.495,27.632,65.086,91.428,0.0,255.0
15-11-2023_20-17-28,7110,0.099,3.2,2.972,49.446,28.51,27.595,65.857,91.435,0.0,255.0
15-11-2023_20-17-33,7115,0.099,3.2,2.973,49.486,28.509,27.595,66.101,91.386,0.0,255.0
15-11-2023_20-17-38,7120,0.099,3.202,2.973,49.449,28.539,27.628,66.214,91.305,0.0,255.0
15-11-2023_20-17-43,7125,0.099,3.202,2.971,49.532,28.554,27.656,66.539,91.246,0.0,255.0
15-11-2023_20-17-48,7130,0.099,3.202,2.972,49.534,28.541,27.66,66.892,91.217,0.0,255.0
15-11-2023_20-17-53,7135,0.099,3.203,2.973,49.489,28.57,27.699,67.138,91.196,0.0,255.0
15-11-2023_20-17-58,7140,0.099,3.203,2.971,49.496,28.583,27.757,67.524,91.13,0.0,255.0
15-11-2023_20-18-03,7145,0.099,3.204,2.971,49.582,28.587,27.78,68.258,91.091,0.0,255.0
15-11-2023_20-18-08,7150,0.099,3.198,2.971,49.618,28.578,27.791,68.645,91.026,0.0,255.0
15-11-2023_20-18-13,7155,0.099,3.202,2.97,49.537,28.597,27.827,69.382,91.008,0.0,255.0
15-11-2023_20-18-18,7160,0.099,3.208,2.972,49.527,28.622,27.857,69.921,90.977,0.0,255.0
15-11-2023_20-18-23,7165,0.099,3.197,2.973,49.58,28.625,27.873,70.551,90.928,0.0,255.0
15-11-2023_20-18-28,7170,0.099,3.205,2.971,49.589,28.636,27.898,71.134,90.898,0.0,255.0
15-11-2023_20-18-33,7175,0.099,3.203,2.971,49.507,28.65,27.931,71.676,90.847,0.0,255.0
15-11-2023_20-18-38,7180,0.099,3.201,2.972,49.587,28.67,27.968,72.05,90.829,0.0,255.0
15-11-2023_20-18-43,7185,0.099,3.201,2.972,49.627,28.649,27.984,72.472,90.776,0.0,255.0
15-11-2023_20-18-48,7190,0.099,3.207,2.974,49.591,28.639,27.901,72.615,90.734,0.0,255.0
15-11-2023_20-18-53,7195,0.099,3.205,2.972,49.661,28.656,27.912,72.987,90.724,0.0,255.0
15-11-2023_20-18-58,7200,0.099,3.203,2.971,49.674,28.632,27.914,73.079,90.692,0.0,255.0
15-11-2023_20-19-03,7205,0.099,3.205,2.971,49.682,28.634,27.923,73.471,90.656,0.0,255.0
15-11-2023_20-19-08,7210,0.099,3.204,2.972,49.638,28.668,27.937,73.75,90.598,0.0,255.0
15-11-2023_20-19-13,7215,0.099,3.208,2.971,49.662,28.651,27.898,74.007,90.605,0.0,255.0
15-11-2023_20-19-18,7220,0.099,3.211,2.974,49.684,28.674,27.958,74.416,90.567,0.0,255.0
15-11-2023_20-19-23,7225,0.099,3.201,2.972,49.706,28.697,27.971,74.864,90.514,0.0,255.0
15-11-2023_20-19-29,7230,0.099,3.195,2.971,49.715,28.721,27.991,75.358,90.522,0.0,255.0
15-11-2023_20-19-34,7235,0.099,3.192,2.97,49.761,28.735,27.993,75.943,90.552,0.0,255.0
15-11-2023_20-19-39,7240,0.099,3.192,2.97,49.743,28.728,28.051,76.128,90.45,0.0,255.0
15-11-2023_20-19-44,7245,0.099,3.194,2.97,49.765,28.744,28.018,76.783,90.428,0.0,255.0
15-11-2023_20-19-49,7250,0.099,3.197,2.972,49.77,28.766,28.043,76.996,90.435,0.0,255.0
15-11-2023_20-19-54,7255,0.099,3.193,2.972,49.754,28.765,28.066,77.061,90.379,0.0,255.0
15-11-2023_20-19-59,7260,0.099,3.202,2.972,49.794,28.787,28.093,76.898,90.368,0.0,255.0
15-11-2023_20-20-04,7265,0.099,3.203,2.971,49.762,28.764,28.062,76.729,90.36,0.0,255.0
15-11-2023_20-20-09,7270,0.099,3.21,2.971,49.787,28.782,28.07,76.65,90.323,0.0,255.0
15-11-2023_20-20-14,7275,0.099,3.202,2.971,49.78,28.799,28.077,76.552,90.295,0.0,255.0
15-11-2023_20-20-19,7280,0.099,3.21,2.97,49.817,28.799,28.1,76.615,90.273,0.0,255.0
15-11-2023_20-20-24,7285,0.099,3.212,2.971,49.825,28.789,28.072,76.885,90.27,0.0,255.0
15-11-2023_20-20-29,7290,0.099,3.216,2.972,49.781,28.808,28.12,77.312,90.244,0.0,255.0
15-11-2023_20-20-34,7295,0.099,3.213,2.971,49.858,28.816,28.141,77.96,90.205,0.0,255.0
15-11-2023_20-20-39,7300,0.099,3.212,2.97,49.904,28.833,28.158,78.514,90.201,0.0,255.0
15-11-2023_20-20-44,7305,0.099,3.215,2.97,49.871,28.842,28.186,78.565,90.191,0.0,255.0
15-11-2023_20-20-49,7310,0.099,3.215,2.971,49.872,28.87,28.221,78.639,90.161,0.0,255.0
15-11-2023_20-20-54,7315,0.099,3.213,2.972,49.868,28.864,28.187,78.934,90.169,0.0,255.0
15-11-2023_20-20-59,7320,0.099,3.217,2.971,49.937,28.869,28.225,79.309,90.142,0.0,255.0
15-11-2023_20-21-04,7325,0.099,3.217,2.97,49.885,28.865,28.25,79.297,90.122,0.0,255.0
15-11-2023_20-21-09,7330,0.099,3.214,2.97,49.943,28.859,28.273,79.38,90.107,0.0,255.0
15-11-2023_20-21-14,7335,0.099,3.216,2.97,49.953,28.89,28.298,79.5,90.015,0.0,255.0
15-11-2023_20-21-19,7340,0.099,3.225,2.97,50.006,28.904,28.273,79.635,89.106,0.0,253.27
15-11-2023_20-21-24,7345,0.099,3.212,2.97,49.914,28.92,28.269,80.095,90.062,0.0,255.0
15-11-2023_20-21-29,7350,0.099,3.216,2.97,50.019,28.939,28.299,80.134,89.165,0.0,247.15
15-11-2023_20-21-34,7355,0.099,3.215,2.971,49.961,28.949,28.324,80.496,85.676,0.0,244.02
15-11-2023_20-21-39,7360,0.099,3.219,2.971,50.049,28.927,28.341,80.511,76.342,0.0,211.58
15-11-2023_20-21-44,7365,0.099,3.218,2.97,50.047,28.923,28.33,80.474,65.663,0.0,172.04
15-11-2023_20-21-49,7370,0.099,3.222,2.97,50.003,28.921,28.318,80.432,51.396,0.0,142.78
15-11-2023_20-21-54,7375,0.099,3.222,2.971,50.042,28.885,28.294,80.469,32.829,0.0,86.1
15-11-2023_20-21-59,7380,0.099,3.216,2.971,50.104,28.883,28.245,79.891,-0.508,0.0,1.64
15-11-2023_20-22-04,7385,0.099,3.218,2.97,50.074,28.887,28.266,78.988,-0.525,0.0,0.0
15-11-2023_20-22-09,7390,0.099,3.219,2.97,50.074,28.919,28.228,77.515,-0.545,0.0,0.0
15-11-2023_20-22-14,7395,0.099,3.217,2.971,50.063,28.918,28.198,76.196,-0.552,0.0,0.0
15-11-2023_20-22-19,7400,0.099,3.221,2.97,50.091,28.906,28.148,74.926,-0.527,0.0,0.0
15-11-2023_20-22-24,7405,0.099,3.222,2.97,50.073,28.89,28.051,73.46,-0.477,0.0,0.0
15-11-2023_20-22-29,7410,0.099,3.217,2.971,50.113,28.862,27.987,72.069,-0.542,0.0,0.0
15-11-2023_20-22-34,7415,0.099,3.22,2.97,50.158,28.854,27.964,70.496,-0.489,0.0,0.0
15-11-2023_20-22-39,7421,0.099,3.22,2.97,50.19,28.873,27.984,68.932,-0.503,0.0,0.0
15-11-2023_20-22-44,7426,0.099,3.226,2.969,50.154,28.878,27.962,67.445,-0.504,0.0,0.0
15-11-2023_20-22-49,7431,0.099,3.228,2.969,50.098,28.883,27.904,65.909,-0.487,0.0,0.0
15-11-2023_20-22-54,7436,0.099,3.219,2.971,50.179,28.833,27.803,64.776,-0.503,0.0,0.0
15-11-2023_20-22-59,7441,0.099,3.22,2.971,50.162,28.81,27.782,63.509,-0.496,0.0,0.0
15-11-2023_20-23-04,7446,0.099,3.221,2.972,50.17,28.787,27.774,62.323,-0.531,0.0,0.0
15-11-2023_20-23-09,7451,0.099,3.221,2.972,50.188,28.801,27.798,61.217,-0.521,0.0,0.0
15-11-2023_20-23-14,7456,0.099,3.219,2.971,50.142,28.786,27.803,60.261,-0.52,0.0,0.0
15-11-2023_20-23-19,7461,0.099,3.218,2.971,50.178,28.783,27.785,59.266,-0.505,0.0,0.0
15-11-2023_20-23-24,7466,0.099,3.215,2.972,50.166,28.773,27.804,58.269,-0.511,0.0,0.0
15-11-2023_20-23-29,7471,0.099,3.221,2.971,50.151,28.783,27.804,57.19,-0.525,0.0,0.0
15-11-2023_20-23-34,7476,0.099,3.215,2.971,50.108,28.759,27.76,56.337,-0.485,0.0,0.0
15-11-2023_20-23-39,7481,0.099,3.216,2.969,50.164,28.757,27.759,55.586,-0.497,0.0,0.0
15-11-2023_20-23-44,7486,0.099,3.218,2.971,50.123,28.779,27.803,54.71,-0.54,0.0,0.0
15-11-2023_20-23-49,7491,0.099,3.217,2.971,50.09,28.776,27.825,53.972,-0.511,0.0,0.0
15-11-2023_20-23-54,7496,0.099,3.216,2.97,50.054,28.776,27.851,53.492,-0.562,0.0,0.0
15-11-2023_20-23-59,7501,0.099,3.214,2.971,50.113,28.784,27.88,52.826,-0.528,0.0,0.0
15-11-2023_20-24-04,7506,0.099,3.209,2.968,50.068,28.766,27.855,52.092,-0.504,0.0,0.0
15-11-2023_20-24-09,7511,0.099,3.217,2.97,50.094,28.757,27.791,51.465,-0.526,0.0,0.0
15-11-2023_20-24-14,7516,0.099,3.216,2.971,50.04,28.735,27.798,50.899,-0.521,0.0,0.0
15-11-2023_20-24-19,7521,0.099,3.212,2.97,50.081,28.718,27.764,50.223,-0.548,0.0,0.0
15-11-2023_20-24-24,7526,0.099,3.212,2.97,50.035,28.684,27.698,49.559,-0.508,0.0,0.0
15-11-2023_20-24-29,7531,0.099,3.221,2.971,50.037,28.673,27.682,48.913,-0.523,0.0,0.0
15-11-2023_20-24-34,7536,0.099,3.213,2.971,50.091,28.635,27.669,48.306,-0.555,0.0,0.0
15-11-2023_20-24-39,7541,0.099,3.207,2.97,49.981,28.618,27.598,47.701,-0.532,0.0,1.95
15-11-2023_20-24-44,7546,0.099,3.212,2.97,50.013,28.612,27.616,47.051,0.313,0.0,0.0
15-11-2023_20-24-49,7551,0.099,3.21,2.971,50.003,28.616,27.635,46.346,1.105,0.0,0.0
15-11-2023_20-24-54,7556,0.099,3.209,2.971,49.998,28.63,27.644,45.756,-0.526,0.0,0.28
15-11-2023_20-24-59,7561,0.099,3.207,2.97,49.976,28.598,27.628,45.195,1.753,0.0,3.07
15-11-2023_20-25-04,7566,0.099,3.205,2.97,49.918,28.57,27.587,44.623,1.954,0.0,8.71
15-11-2023_20-25-09,7571,0.099,3.203,2.97,49.892,28.57,27.578,44.046,3.942,0.0,12.21
15-11-2023_20-25-14,7576,0.099,3.202,2.971,49.897,28.589,27.591,43.536,0.892,0.0,12.99
15-11-2023_20-25-19,7581,0.099,3.204,2.97,49.946,28.554,27.548,43.205,2.681,0.0,9.65
15-11-2023_20-25-25,7586,0.099,3.201,2.97,49.879,28.551,27.522,42.873,5.664,0.0,17.97
15-11-2023_20-25-30,7591,0.099,3.202,2.971,49.883,28.525,27.475,42.571,6.73,0.0,19.46
15-11-2023_20-25-35,7596,0.099,3.198,2.969,49.871,28.497,27.423,42.093,9.046,0.0,22.87
15-11-2023_20-25-40,7601,0.099,3.197,2.971,49.903,28.479,27.358,41.762,9.484,0.0,22.16
15-11-2023_20-25-45,7606,0.099,3.199,2.971,49.811,28.463,27.336,41.493,10.734,0.0,34.36
